(Training) ep=  9220 ep_reward_last=5.00 ep_reward_avg=0.50 ep_steps= 352 total_steps=3420287 loss=nan eps=0.0100 fps=198.24
(Training) ep=  9221 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3420402 loss=nan eps=0.0100 fps=191.80
(Training) ep=  9222 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3420517 loss=nan eps=0.0100 fps=182.70
(Training) ep=  9223 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3420632 loss=nan eps=0.0100 fps=219.75
(Training) ep=  9224 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3420747 loss=nan eps=0.0100 fps=205.00
(Training) ep=  9225 ep_reward_last=5.00 ep_reward_avg=1.00 ep_steps= 352 total_steps=3421085 loss=nan eps=0.0100 fps=178.48
(Training) ep=  9226 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3421200 loss=nan eps=0.0100 fps=217.10
(Training) ep=  9227 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3421315 loss=nan eps=0.0100 fps=214.10
(Training) ep=  9228 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3421430 loss=nan eps=0.0100 fps=203.54
(Training) ep=  9229 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3421545 loss=nan eps=0.0100 fps=205.78
(Training) ep=  9230 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3421660 loss=nan eps=0.0100 fps=200.28
(Training) ep=  9231 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3421775 loss=nan eps=0.0100 fps=205.22
(Training) ep=  9232 ep_reward_last=5.00 ep_reward_avg=1.00 ep_steps= 352 total_steps=3422113 loss=nan eps=0.0100 fps=204.10
(Training) ep=  9233 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3422228 loss=nan eps=0.0100 fps=201.87
(Training) ep=  9234 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3422343 loss=nan eps=0.0100 fps=191.45
(Training) ep=  9235 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3422458 loss=nan eps=0.0100 fps=210.37
(Training) ep=  9236 ep_reward_last=1.00 ep_reward_avg=0.60 ep_steps= 175 total_steps=3422619 loss=nan eps=0.0100 fps=191.86
(Training) ep=  9237 ep_reward_last=0.00 ep_reward_avg=0.60 ep_steps= 129 total_steps=3422734 loss=nan eps=0.0100 fps=204.53
(Training) ep=  9238 ep_reward_last=0.00 ep_reward_avg=0.60 ep_steps= 129 total_steps=3422849 loss=nan eps=0.0100 fps=199.13
(Training) ep=  9239 ep_reward_last=5.00 ep_reward_avg=1.10 ep_steps= 352 total_steps=3423187 loss=nan eps=0.0100 fps=201.03
(Training) ep=  9240 ep_reward_last=5.00 ep_reward_avg=1.60 ep_steps= 352 total_steps=3423525 loss=nan eps=0.0100 fps=189.44
(Training) ep=  9241 ep_reward_last=5.00 ep_reward_avg=2.10 ep_steps= 352 total_steps=3423863 loss=nan eps=0.0100 fps=197.57
(Training) ep=  9242 ep_reward_last=0.00 ep_reward_avg=1.60 ep_steps= 129 total_steps=3423978 loss=nan eps=0.0100 fps=203.95
(Training) ep=  9243 ep_reward_last=0.00 ep_reward_avg=1.60 ep_steps= 129 total_steps=3424093 loss=nan eps=0.0100 fps=199.58
(Training) ep=  9244 ep_reward_last=0.00 ep_reward_avg=1.60 ep_steps= 129 total_steps=3424208 loss=nan eps=0.0100 fps=217.48
(Training) ep=  9245 ep_reward_last=0.00 ep_reward_avg=1.60 ep_steps= 129 total_steps=3424323 loss=nan eps=0.0100 fps=191.15
(Training) ep=  9246 ep_reward_last=5.00 ep_reward_avg=2.00 ep_steps= 352 total_steps=3424661 loss=nan eps=0.0100 fps=193.06
(Training) ep=  9247 ep_reward_last=0.00 ep_reward_avg=2.00 ep_steps= 129 total_steps=3424776 loss=nan eps=0.0100 fps=187.37
(Training) ep=  9248 ep_reward_last=0.00 ep_reward_avg=2.00 ep_steps= 129 total_steps=3424891 loss=nan eps=0.0100 fps=198.63
(Training) ep=  9249 ep_reward_last=5.00 ep_reward_avg=2.00 ep_steps= 352 total_steps=3425229 loss=nan eps=0.0100 fps=196.50
(Training) ep=  9250 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3425344 loss=nan eps=0.0100 fps=207.50
(Training) ep=  9251 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3425459 loss=nan eps=0.0100 fps=182.33
(Training) ep=  9252 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3425797 loss=nan eps=0.0100 fps=199.23
(Training) ep=  9253 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3425912 loss=nan eps=0.0100 fps=212.20
(Training) ep=  9254 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3426027 loss=nan eps=0.0100 fps=200.15
(Training) ep=  9255 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3426142 loss=nan eps=0.0100 fps=177.87
(Training) ep=  9256 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3426480 loss=nan eps=0.0100 fps=182.72
(Training) ep=  9257 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3426595 loss=nan eps=0.0100 fps=203.17
(Training) ep=  9258 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3426710 loss=nan eps=0.0100 fps=217.20
(Training) ep=  9259 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3426825 loss=nan eps=0.0100 fps=215.77
(Training) ep=  9260 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3426940 loss=nan eps=0.0100 fps=215.74
(Training) ep=  9261 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3427055 loss=nan eps=0.0100 fps=192.62
(Training) ep=  9262 ep_reward_last=5.00 ep_reward_avg=1.00 ep_steps= 352 total_steps=3427393 loss=nan eps=0.0100 fps=185.27
(Training) ep=  9263 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3427508 loss=nan eps=0.0100 fps=219.50
(Training) ep=  9264 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3427623 loss=nan eps=0.0100 fps=189.63
(Training) ep=  9265 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3427738 loss=nan eps=0.0100 fps=197.95
(Training) ep=  9266 ep_reward_last=4.00 ep_reward_avg=0.90 ep_steps= 321 total_steps=3428045 loss=nan eps=0.0100 fps=200.31
(Training) ep=  9267 ep_reward_last=0.00 ep_reward_avg=0.90 ep_steps= 129 total_steps=3428160 loss=nan eps=0.0100 fps=210.23
(Training) ep=  9268 ep_reward_last=5.00 ep_reward_avg=1.40 ep_steps= 352 total_steps=3428498 loss=nan eps=0.0100 fps=182.44
(Training) ep=  9269 ep_reward_last=0.00 ep_reward_avg=1.40 ep_steps= 129 total_steps=3428613 loss=nan eps=0.0100 fps=193.76
(Training) ep=  9270 ep_reward_last=0.00 ep_reward_avg=1.40 ep_steps= 129 total_steps=3428728 loss=nan eps=0.0100 fps=219.56
(Training) ep=  9271 ep_reward_last=0.00 ep_reward_avg=1.40 ep_steps= 129 total_steps=3428843 loss=nan eps=0.0100 fps=210.63
(Training) ep=  9272 ep_reward_last=0.00 ep_reward_avg=0.90 ep_steps= 129 total_steps=3428958 loss=nan eps=0.0100 fps=216.50
(Training) ep=  9273 ep_reward_last=4.00 ep_reward_avg=1.30 ep_steps= 321 total_steps=3429265 loss=nan eps=0.0100 fps=210.24
(Training) ep=  9274 ep_reward_last=5.00 ep_reward_avg=1.80 ep_steps= 352 total_steps=3429603 loss=nan eps=0.0100 fps=190.98
(Training) ep=  9275 ep_reward_last=0.00 ep_reward_avg=1.80 ep_steps= 129 total_steps=3429718 loss=nan eps=0.0100 fps=207.68
(Training) ep=  9276 ep_reward_last=0.00 ep_reward_avg=1.40 ep_steps= 129 total_steps=3429833 loss=nan eps=0.0100 fps=213.79
(Training) ep=  9277 ep_reward_last=5.00 ep_reward_avg=1.90 ep_steps= 352 total_steps=3430171 loss=nan eps=0.0100 fps=205.34
(Training) ep=  9278 ep_reward_last=5.00 ep_reward_avg=1.90 ep_steps= 352 total_steps=3430509 loss=nan eps=0.0100 fps=208.43
(Training) ep=  9279 ep_reward_last=4.00 ep_reward_avg=2.30 ep_steps= 321 total_steps=3430816 loss=nan eps=0.0100 fps=194.26
(Training) ep=  9280 ep_reward_last=5.00 ep_reward_avg=2.80 ep_steps= 352 total_steps=3431154 loss=nan eps=0.0100 fps=188.37
(Training) ep=  9281 ep_reward_last=5.00 ep_reward_avg=3.30 ep_steps= 352 total_steps=3431492 loss=nan eps=0.0100 fps=202.91
(Training) ep=  9282 ep_reward_last=0.00 ep_reward_avg=3.30 ep_steps= 129 total_steps=3431607 loss=nan eps=0.0100 fps=197.43
(Training) ep=  9283 ep_reward_last=0.00 ep_reward_avg=2.90 ep_steps= 129 total_steps=3431722 loss=nan eps=0.0100 fps=184.61
(Training) ep=  9284 ep_reward_last=0.00 ep_reward_avg=2.40 ep_steps= 129 total_steps=3431837 loss=nan eps=0.0100 fps=215.35
(Training) ep=  9285 ep_reward_last=0.00 ep_reward_avg=2.40 ep_steps= 129 total_steps=3431952 loss=nan eps=0.0100 fps=231.41
(Training) ep=  9286 ep_reward_last=0.00 ep_reward_avg=2.40 ep_steps= 129 total_steps=3432067 loss=nan eps=0.0100 fps=232.25
(Training) ep=  9287 ep_reward_last=0.00 ep_reward_avg=1.90 ep_steps= 129 total_steps=3432182 loss=nan eps=0.0100 fps=219.89
(Training) ep=  9288 ep_reward_last=0.00 ep_reward_avg=1.40 ep_steps= 129 total_steps=3432297 loss=nan eps=0.0100 fps=228.46
(Training) ep=  9289 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3432412 loss=nan eps=0.0100 fps=236.26
(Training) ep=  9290 ep_reward_last=3.00 ep_reward_avg=0.80 ep_steps= 272 total_steps=3432670 loss=nan eps=0.0100 fps=194.88
(Training) ep=  9291 ep_reward_last=5.00 ep_reward_avg=0.80 ep_steps= 352 total_steps=3433008 loss=nan eps=0.0100 fps=199.77
(Training) ep=  9292 ep_reward_last=0.00 ep_reward_avg=0.80 ep_steps= 129 total_steps=3433123 loss=nan eps=0.0100 fps=203.56
(Training) ep=  9293 ep_reward_last=5.00 ep_reward_avg=1.30 ep_steps= 352 total_steps=3433461 loss=nan eps=0.0100 fps=190.71
(Training) ep=  9294 ep_reward_last=5.00 ep_reward_avg=1.80 ep_steps= 352 total_steps=3433799 loss=nan eps=0.0100 fps=188.27
(Training) ep=  9295 ep_reward_last=0.00 ep_reward_avg=1.80 ep_steps= 129 total_steps=3433914 loss=nan eps=0.0100 fps=196.94
(Training) ep=  9296 ep_reward_last=0.00 ep_reward_avg=1.80 ep_steps= 129 total_steps=3434029 loss=nan eps=0.0100 fps=191.35
(Training) ep=  9297 ep_reward_last=5.00 ep_reward_avg=2.30 ep_steps= 352 total_steps=3434367 loss=nan eps=0.0100 fps=196.38
(Training) ep=  9298 ep_reward_last=0.00 ep_reward_avg=2.30 ep_steps= 129 total_steps=3434482 loss=nan eps=0.0100 fps=224.15
(Training) ep=  9299 ep_reward_last=0.00 ep_reward_avg=2.30 ep_steps= 129 total_steps=3434597 loss=nan eps=0.0100 fps=211.92
(Training) ep=  9300 ep_reward_last=0.00 ep_reward_avg=2.00 ep_steps= 129 total_steps=3434712 loss=nan eps=0.0100 fps=192.41
(Training) ep=  9301 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3434827 loss=nan eps=0.0100 fps=206.73
(Training) ep=  9302 ep_reward_last=5.00 ep_reward_avg=2.00 ep_steps= 352 total_steps=3435165 loss=nan eps=0.0100 fps=191.43
(Training) ep=  9303 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3435280 loss=nan eps=0.0100 fps=200.81
(Training) ep=  9304 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3435395 loss=nan eps=0.0100 fps=203.35
(Training) ep=  9305 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3435510 loss=nan eps=0.0100 fps=208.01
(Training) ep=  9306 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3435848 loss=nan eps=0.0100 fps=198.67
(Training) ep=  9307 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3435963 loss=nan eps=0.0100 fps=203.41
(Training) ep=  9308 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3436078 loss=nan eps=0.0100 fps=196.26
(Training) ep=  9309 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3436193 loss=nan eps=0.0100 fps=207.06
(Training) ep=  9310 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3436308 loss=nan eps=0.0100 fps=209.32
(Training) ep=  9311 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3436646 loss=nan eps=0.0100 fps=179.90
(Training) ep=  9312 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3436761 loss=nan eps=0.0100 fps=189.49
(Training) ep=  9313 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3436876 loss=nan eps=0.0100 fps=198.00
(Training) ep=  9314 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3436991 loss=nan eps=0.0100 fps=204.04
(Training) ep=  9315 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3437106 loss=nan eps=0.0100 fps=213.34
(Training) ep=  9316 ep_reward_last=5.00 ep_reward_avg=1.00 ep_steps= 352 total_steps=3437444 loss=nan eps=0.0100 fps=196.71
(Training) ep=  9317 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3437782 loss=nan eps=0.0100 fps=200.87
(Training) ep=  9318 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3437897 loss=nan eps=0.0100 fps=184.61
(Training) ep=  9319 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3438012 loss=nan eps=0.0100 fps=200.32
(Training) ep=  9320 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3438127 loss=nan eps=0.0100 fps=181.76
(Training) ep=  9321 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3438242 loss=nan eps=0.0100 fps=203.69
(Training) ep=  9322 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3438357 loss=nan eps=0.0100 fps=196.66
(Training) ep=  9323 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3438472 loss=nan eps=0.0100 fps=211.99
(Training) ep=  9324 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3438587 loss=nan eps=0.0100 fps=205.74
(Training) ep=  9325 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3438702 loss=nan eps=0.0100 fps=219.91
(Training) ep=  9326 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3438817 loss=nan eps=0.0100 fps=211.62
(Training) ep=  9327 ep_reward_last=0.00 ep_reward_avg=0.00 ep_steps= 129 total_steps=3438932 loss=nan eps=0.0100 fps=214.04
(Training) ep=  9328 ep_reward_last=0.00 ep_reward_avg=0.00 ep_steps= 129 total_steps=3439047 loss=nan eps=0.0100 fps=216.91
(Training) ep=  9329 ep_reward_last=5.00 ep_reward_avg=0.50 ep_steps= 352 total_steps=3439385 loss=nan eps=0.0100 fps=209.51
(Training) ep=  9330 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3439500 loss=nan eps=0.0100 fps=214.98
(Training) ep=  9331 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3439615 loss=nan eps=0.0100 fps=200.21
(Training) ep=  9332 ep_reward_last=5.00 ep_reward_avg=1.00 ep_steps= 352 total_steps=3439953 loss=nan eps=0.0100 fps=196.29
(Training) ep=  9333 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3440068 loss=nan eps=0.0100 fps=208.57
(Training) ep=  9334 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3440183 loss=nan eps=0.0100 fps=210.71
(Training) ep=  9335 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3440298 loss=nan eps=0.0100 fps=190.82
(Training) ep=  9336 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3440636 loss=nan eps=0.0100 fps=191.05
(Training) ep=  9337 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3440751 loss=nan eps=0.0100 fps=198.77
(Training) ep=  9338 ep_reward_last=5.00 ep_reward_avg=2.00 ep_steps= 352 total_steps=3441089 loss=nan eps=0.0100 fps=188.42
(Training) ep=  9339 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3441204 loss=nan eps=0.0100 fps=212.30
(Training) ep=  9340 ep_reward_last=5.00 ep_reward_avg=2.00 ep_steps= 352 total_steps=3441542 loss=nan eps=0.0100 fps=201.95
(Training) ep=  9341 ep_reward_last=0.00 ep_reward_avg=2.00 ep_steps= 129 total_steps=3441657 loss=nan eps=0.0100 fps=196.46
(Training) ep=  9342 ep_reward_last=5.00 ep_reward_avg=2.00 ep_steps= 352 total_steps=3441995 loss=nan eps=0.0100 fps=194.81
(Training) ep=  9343 ep_reward_last=0.00 ep_reward_avg=2.00 ep_steps= 129 total_steps=3442110 loss=nan eps=0.0100 fps=183.15
(Training) ep=  9344 ep_reward_last=0.00 ep_reward_avg=2.00 ep_steps= 129 total_steps=3442225 loss=nan eps=0.0100 fps=199.83
(Training) ep=  9345 ep_reward_last=0.00 ep_reward_avg=2.00 ep_steps= 129 total_steps=3442340 loss=nan eps=0.0100 fps=204.43
(Training) ep=  9346 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3442455 loss=nan eps=0.0100 fps=184.09
(Training) ep=  9347 ep_reward_last=4.00 ep_reward_avg=1.90 ep_steps= 301 total_steps=3442742 loss=nan eps=0.0100 fps=191.60
(Training) ep=  9348 ep_reward_last=0.00 ep_reward_avg=1.40 ep_steps= 129 total_steps=3442857 loss=nan eps=0.0100 fps=183.80
(Training) ep=  9349 ep_reward_last=0.00 ep_reward_avg=1.40 ep_steps= 129 total_steps=3442972 loss=nan eps=0.0100 fps=205.89
(Training) ep=  9350 ep_reward_last=0.00 ep_reward_avg=0.90 ep_steps= 129 total_steps=3443087 loss=nan eps=0.0100 fps=210.98
(Training) ep=  9351 ep_reward_last=4.00 ep_reward_avg=1.30 ep_steps= 321 total_steps=3443394 loss=nan eps=0.0100 fps=183.57
(Training) ep=  9352 ep_reward_last=5.00 ep_reward_avg=1.30 ep_steps= 352 total_steps=3443732 loss=nan eps=0.0100 fps=190.15
(Training) ep=  9353 ep_reward_last=0.00 ep_reward_avg=1.30 ep_steps= 129 total_steps=3443847 loss=nan eps=0.0100 fps=181.04
(Training) ep=  9354 ep_reward_last=0.00 ep_reward_avg=1.30 ep_steps= 129 total_steps=3443962 loss=nan eps=0.0100 fps=201.55
(Training) ep=  9355 ep_reward_last=0.00 ep_reward_avg=1.30 ep_steps= 129 total_steps=3444077 loss=nan eps=0.0100 fps=207.63
(Training) ep=  9356 ep_reward_last=0.00 ep_reward_avg=1.30 ep_steps= 129 total_steps=3444192 loss=nan eps=0.0100 fps=213.51
(Training) ep=  9357 ep_reward_last=0.00 ep_reward_avg=0.90 ep_steps= 129 total_steps=3444307 loss=nan eps=0.0100 fps=185.48
(Training) ep=  9358 ep_reward_last=0.00 ep_reward_avg=0.90 ep_steps= 129 total_steps=3444422 loss=nan eps=0.0100 fps=202.62
(Training) ep=  9359 ep_reward_last=0.00 ep_reward_avg=0.90 ep_steps= 129 total_steps=3444537 loss=nan eps=0.0100 fps=192.46
(Training) ep=  9360 ep_reward_last=0.00 ep_reward_avg=0.90 ep_steps= 129 total_steps=3444652 loss=nan eps=0.0100 fps=217.17
(Training) ep=  9361 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3444767 loss=nan eps=0.0100 fps=217.05
(Training) ep=  9362 ep_reward_last=0.00 ep_reward_avg=0.00 ep_steps= 127 total_steps=3444880 loss=nan eps=0.0100 fps=213.79
(Training) ep=  9363 ep_reward_last=0.00 ep_reward_avg=0.00 ep_steps= 129 total_steps=3444995 loss=nan eps=0.0100 fps=206.35
(Training) ep=  9364 ep_reward_last=0.00 ep_reward_avg=0.00 ep_steps= 129 total_steps=3445110 loss=nan eps=0.0100 fps=181.48
(Training) ep=  9365 ep_reward_last=5.00 ep_reward_avg=0.50 ep_steps= 352 total_steps=3445448 loss=nan eps=0.0100 fps=185.09
(Training) ep=  9366 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3445563 loss=nan eps=0.0100 fps=210.40
(Training) ep=  9367 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3445678 loss=nan eps=0.0100 fps=207.09
(Training) ep=  9368 ep_reward_last=0.00 ep_reward_avg=0.50 ep_steps= 129 total_steps=3445793 loss=nan eps=0.0100 fps=204.53
(Training) ep=  9369 ep_reward_last=5.00 ep_reward_avg=1.00 ep_steps= 352 total_steps=3446131 loss=nan eps=0.0100 fps=189.61
(Training) ep=  9370 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3446246 loss=nan eps=0.0100 fps=181.40
(Training) ep=  9371 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3446361 loss=nan eps=0.0100 fps=201.41
(Training) ep=  9372 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3446476 loss=nan eps=0.0100 fps=212.92
(Training) ep=  9373 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3446591 loss=nan eps=0.0100 fps=175.68
(Training) ep=  9374 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3446929 loss=nan eps=0.0100 fps=186.97
(Training) ep=  9375 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3447267 loss=nan eps=0.0100 fps=191.84
(Training) ep=  9376 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3447382 loss=nan eps=0.0100 fps=181.40
(Training) ep=  9377 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3447497 loss=nan eps=0.0100 fps=186.06
(Training) ep=  9378 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3447612 loss=nan eps=0.0100 fps=193.13
(Training) ep=  9379 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3447727 loss=nan eps=0.0100 fps=208.74
(Training) ep=  9380 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3447842 loss=nan eps=0.0100 fps=208.76
(Training) ep=  9381 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3447957 loss=nan eps=0.0100 fps=200.23
(Training) ep=  9382 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3448072 loss=nan eps=0.0100 fps=186.35
(Training) ep=  9383 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3448410 loss=nan eps=0.0100 fps=194.97
(Training) ep=  9384 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3448748 loss=nan eps=0.0100 fps=197.71
(Training) ep=  9385 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3449086 loss=nan eps=0.0100 fps=198.37
(Training) ep=  9386 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3449201 loss=nan eps=0.0100 fps=209.62
(Training) ep=  9387 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3449316 loss=nan eps=0.0100 fps=186.28
(Training) ep=  9388 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3449431 loss=nan eps=0.0100 fps=202.74
(Training) ep=  9389 ep_reward_last=16.00 ep_reward_avg=3.10 ep_steps= 461 total_steps=3449878 loss=nan eps=0.0100 fps=195.75
(Training) ep=  9390 ep_reward_last=0.00 ep_reward_avg=3.10 ep_steps= 129 total_steps=3449993 loss=nan eps=0.0100 fps=214.77
(Training) ep=  9391 ep_reward_last=0.00 ep_reward_avg=3.10 ep_steps= 129 total_steps=3450108 loss=nan eps=0.0100 fps=210.93
(Training) ep=  9392 ep_reward_last=0.00 ep_reward_avg=3.10 ep_steps= 129 total_steps=3450223 loss=nan eps=0.0100 fps=184.97
(Training) ep=  9393 ep_reward_last=5.00 ep_reward_avg=3.10 ep_steps= 352 total_steps=3450561 loss=nan eps=0.0100 fps=193.21
(Training) ep=  9394 ep_reward_last=0.00 ep_reward_avg=2.60 ep_steps= 129 total_steps=3450676 loss=nan eps=0.0100 fps=190.71
(Training) ep=  9395 ep_reward_last=0.00 ep_reward_avg=2.10 ep_steps= 129 total_steps=3450791 loss=nan eps=0.0100 fps=194.20
(Training) ep=  9396 ep_reward_last=0.00 ep_reward_avg=2.10 ep_steps= 129 total_steps=3450906 loss=nan eps=0.0100 fps=203.57
(Training) ep=  9397 ep_reward_last=5.00 ep_reward_avg=2.60 ep_steps= 352 total_steps=3451244 loss=nan eps=0.0100 fps=187.04
(Training) ep=  9398 ep_reward_last=0.00 ep_reward_avg=2.60 ep_steps= 129 total_steps=3451359 loss=nan eps=0.0100 fps=214.22
(Training) ep=  9399 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3451474 loss=nan eps=0.0100 fps=185.50
(Training) ep=  9400 ep_reward_last=0.00 ep_reward_avg=1.00 ep_steps= 129 total_steps=3451589 loss=nan eps=0.0100 fps=203.31
(Training) ep=  9401 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3451927 loss=nan eps=0.0100 fps=196.79
(Training) ep=  9402 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3452042 loss=nan eps=0.0100 fps=208.09
(Training) ep=  9403 ep_reward_last=5.00 ep_reward_avg=1.50 ep_steps= 352 total_steps=3452380 loss=nan eps=0.0100 fps=193.25
(Training) ep=  9404 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3452495 loss=nan eps=0.0100 fps=193.56
(Training) ep=  9405 ep_reward_last=5.00 ep_reward_avg=2.00 ep_steps= 352 total_steps=3452833 loss=nan eps=0.0100 fps=190.04
(Training) ep=  9406 ep_reward_last=0.00 ep_reward_avg=2.00 ep_steps= 129 total_steps=3452948 loss=nan eps=0.0100 fps=214.76
(Training) ep=  9407 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3453063 loss=nan eps=0.0100 fps=208.24
(Training) ep=  9408 ep_reward_last=0.00 ep_reward_avg=1.50 ep_steps= 129 total_steps=3453178 loss=nan eps=0.0100 fps=215.22
